id,text,category
1413205424338309133,"A #Hungría hay que decirle que NO queremos su #homofobia. No valen medias tintas. Decir NO a sus leyes homófobas es la mejor manera de reivindicar que somos verdaderamente liberales 

#lgtbi #europa #valores #libertad #tolerancia",HS
1413191706338631681,"Si en otra vida pudiera elegir mi orientación elegiría ser de nuevo maricón. Sería la única forma de evitar al 100% convertirme en un homófobo de mierda. 🏳️‍🌈
#StopHomofobia
#justiciaparasamuel 
#LGTBI",NHS
1413132127516823565,@losjorchu00 @IdiazAyuso @populares @vox_es Votar a @IdiazAyuso corrobora la teoría de que no todos los #LGTBI son imbeciles.,NHS
1413119033675862017,@Juanmi_News ¡Esto es ya muy preocupante! El incremento de agresiones homofobas en España y la muerte por una tremenda paliza de #Samuelsomostodos es 👉 para que todo el colectivo #LGTBI esté muy unido contra estas tremendas agresiones homofobas,HS
1413118316491706372,"@ContramediosSM @papaorgulloso3 @lanaturahumana @Frida71285222 @CarlosGarcaCue1 @Javier_Mantrana @Ruiz_Noticias Es Sudamérica delito ser gay????
Jajajjaj ja pero si argentina Chile etc nos superan en leyes #lgtbi
#OrgulloLGTBI
#justiciaparasamuel",NHS
1413116234942590980,"Los #LGTBI somos el 10% de la población.  
Un partido político NUESTRO, que defienda nuestros intereses por encima de todo, tendría de 3 a 4 millones de votos. 
#unidossomosmasfuertes🏳️‍🌈 
#LGTBIEspaña",HS
1413089683681259525,@MediaMarktGames @MeridiemGames De un tío que dice que debe de legislarse el  delito de odio hacia el colectivo #LGTBI y lo silencian del Programa de Ana Rosa @mediasetcom #OddworldSoulstorm,NHS
1413066683804229632,"Nada de medias tintas inútiles para cumplir el expediente y lavar la imagen. PEDAGOGIA, EDUCACIÓN, AYUDA A LAS VÍCTIMAS, INTEGRACIÓN SOCIAL Y, SOBRETODO... CASTIGO EJEMPLAR ANTE TODO TIPO DE VIOLENCIAS MACHISTAS Y LGTBIFÓBICAS
#LGTBI #LeyTrans #ViolenciaDeGenero #TransRights",HS
1413030472020631553,"Y ya esta ya me he liberado.
Es que las injusticias me pueden. Mucho apoyo a todos y mucha fuerza. Estamos con ustedes #LGTBI 💪💪",HS
1412895366782009350,"@AntonellaMarty @AllOut Pues acaba usted de decepcionarme de una manera bárbara. 
Hungría no se opone a los derechos #LGTBI sino a los privilegios que demandan y al adoctrinamiento en las aulas. ¿#Liberqué?",NHS
1412890995113570306,Me contacta una agencia que da servicios profesionales (para fiestas) para la comunidad #LGTBI … háganme el favor. ¿A poco hay eso sólo para heteros? ✨SOMOS LO MISMO✨,NHS
1412890529457709058,"Me choca que separen las palabras, las cosas y servicios entre: heterosexuales y comunidad #LGTBI . ¡SOMOS LO MISMO, CARAY!",HS
1412886263628189696,La #LGTBIQfobia es muy real y creciente. Deberíamos manifestarnos más a menudo para defender quiénes somos y nuestros derechos #Samuelsomostodos #LGTBI #Orgullo,HS
1412867075782098944,"@xaviercolas @RT_com Hola @PODEMOS  ¿Ésto no lo criticáis verdad? 

Claro, como os gusta mucho enarbolar la Hoz y el Martillo entonces cuando un régimen como el ruso ataca al colectivo gay bien que os calláis. ¿Verdad panda de hipócritas?.

Tampoco veo a los del colectivo #LGTBI decir nada.",NHS
1412854815865159680,"✊🏼Samuel somos todos

🧟‍♂️La LGTBIfobia te sacude cuando menos te lo esperas

‼️Te puede matar físicamente o emocionalmente

🏳️‍🌈La #LGTBIfobia mata, pero el colectivo #LGTBI no pararemos de luchar por nuestros derechos y nuestras vidas",HS
1412840327506022401,"@vlad_axel_cio Los colectivos #LGTBI, igual que los #feminista, que apoyan a los partidos del gobierno, únicamente están interesados en el bastardo negocio que tienen montado y mantenido desde ese inútil ministerio que reparte + de 400 M€'s de manera discrecional.
El resto, se la trae floja...",NHS
1412836208363909122,"Eso ocurrió cuando era muy pequeño y tardé muchísimo tiempo en dar algunos pasos para convertirme en quien quiero ser, seguro que aun estoy lejos, pero no salí del armario hasta que el 80% de mi entorno era #LGTBI 🏳️‍🌈🏳️‍⚧️",HS
1412812771834712070,"@sxrgiomt Pues yo haría y hago lo contrario al mensaje. No voy a dejar de ser quien soy, si tengo que morir moriré siendo quien soy y a quien no le guste que no mire. Soy homosexual y estoy MUY ORGULLOSO #StopHomofobia #LGTBIfobia #LGTBI",HS
1412776175043219472,"Si te preocupa que alguien (lo conozcas o no) ame o se acueste con alguien del mismo sexo, cis o no cis o su manifestación de género o creas que hay algo raro: EL PROBLEMA LO TIENES TÚ. HAZTELO VER. #ally #lgtbi #stophomofobia",HS
1412756160327950337,"150 metros de dolor, ensañamiento, violencia y odio al grito de #maricón. No hay debate. Nos tendrán de frente para que los derechos del colectivo #LGTBI no se pisoteen, ni en la calle ni en las instituciones. Justicia, reparación y educación. #justiciaparasamuel",HS
1412706907631063040,"Gracias @jesusmarana por aclarar qus los delitos de odio van asociados a los discursos de odio, y el incremento del más del 60% de los mismos en materia #LGTBI. 
#justiciaparaSamuel",NHS
1412705284917694466,Los movimientos #LGTBI ya son una mafia que nada bueno hacen por nadie siendo son los primeros en estigmatizar a quien su condición sexual le aleja de la  heterosexual,NHS
1412656663849472002,"Los de #LGTBI saben que tienen esclavos que les recogen su basura ecológica, del lunes en #Madrid. Todo muy #VERDE",NHS
1412622589772587009,"En la ex república sovietica de #Georgia el colectivo #LGTBI se agarraron a golpes con la extrema derecha

Por la violencia fueron suspendidos los actos del orgullo #LGTBI",NHS
1412563765544075267,Una puta vergüenza que en el siglo que estamos sigan pasando estas cosas “asesinan a un chico por ser homosexual“ y la otra “la policía atacando a los manifestantes” ; en cuanto me pase cualquier cosa me tomo la justicia por mi mano total…#LGTBI 🏳️‍🌈 #yotbsoyesechico,NHS
1412555160325398528,Ya sabemos que España está dividida pero somos muchs a favor de la libertad. Ánimo comunidad  #LGTBI 🏳️‍🌈 Estamos con vosotrs ahora y siempre. #StopHomofobia,HS
1412542133010145283,"@ItsMalbert @DisneySpain Un mensaje muy populista @ItsMalbert pero este es simplemente el cm d Disney España q poco puede hacer para q se haga un personaje #LGTBI en la factoria #disney centremos nuestras críticas en los q d verdad nos odian y dejémonos d hacer críticas a los q nos ""apoyan""",HS
1412541391251689473,"@principitopeter Y lo q jamás debes hacer es eliminar rastro del Instagram y otras redes de que eres #lgtbi  por q ""se que no se nota y la única forma de que me den la paliza es q lo sepan por que me han visto en instagram sintiéndome  #OrgulloLGTBI  y foots mías reales
Eso es retroceder",HS
1412536531055779845,"Que homosexuales, trans, etc... No puedan ir tranquilos por la calle es algo inadmisible, lucho por un dia sin discriminaciones por ser quien tu eres. #justiciaparasamuel #LGTBI 🏳️‍🌈",HS
1412530877331120128,"Espero que ahora que muchos no se preocuparan por la #Eurocopa2021 , a ver si algunas voces influenciadoras hacen eco de su rechazo a la #Homofobia y dedican un minuto a la actualidad de agresiones contra el colectivo #LGTBI ... la voz de todos es necesaria. #justiciaparasamuel",HS
1412526219770404865,"Desde pequeña me han educado a respetar a las personas,me han educado para no tener prejuicios de NADA y a mirar a todo el mundo por igual y a creer en la libertad del ser humano.Tengo 2 culturas española/inglesa y alucino d lo k está ocurriendo en Spain.MI APOYO TOTAL A #LGTBI",HS
1412521046616444928,"A algunos se les olvida k grandes ilustres a lo largo de la historia han sido y son homoxesuales,grandes escritores, pintores, diseñadores etc.YO SOY HETERO TOTAL, Y ME NIEGO A QUE SE ATAQUE A LAS PERSONAS POR SU CONDICION SEXUAL.KIERO QUE LA GENTE SEA LIBRE EN EL AMOR #LGTBI 💓",HS
1412518829385826305,"@frangranadafilm @maestro_joao Exacto, ahora toca levantarnos SIN MIEDO.Yo soy hetero total, pero estoy con vosotros y tenéis mi apoyo total. #LGTBI un abrazo #samuel💓",HS
1412518256364212227,"He estado hablando con mi hija sobre #lgtbi Después de haberle explicado todo bien (ya ella sabía mucho); me preguntó si ella era bisexual porque creía que podría querer a un hombre o a una mujer. Yo le dije que quizá es pronto pero que cuando lo sepa, la apoyaré siempre ❤️",HS
1412513684279201797,"Pide @SomosUvieu al Ayuntamiento, que reponga los bancos arcoíris en apoyo al colectivo #LGTBI tras la escalada de violencia",HS
1412504797262057479,"Recemos para que la palabra maricon que es un insulto para menospreciar a los gay deje de utilizarse en la sociedad y para que cualquier otro insulto denigrante para el colectivo #LGTBI desaparezca de nuestra sociedad

Amén",HS
1412497908025397254,"Sé que sigo a las personas adecuadas cuando escriben tweets mostrando que en su cuenta apoyan y defienden los derechos #LGTBI 

Gracias.",HS
1412496804055224327,"No recuerdo mi vida sin amigxs #LGTBI Incluso cuando ellxs no habían salido del armario yo ya lo sabía. Por alguna razón siempre he tenido al colectivo cerca, desde niña, y siempre ha sido normal para mi. Quien no te quiera gay, hetero, gordo o flaco no te merece.",HS
1412493731471794177,"@AlfagJose Y termino: quien ha politizado este hilo sin respetar al padre de Samuel has sido tú, y empatía tengo con el chaval y con su familia y con el colectivo #LGTBI. Y ahora te muteo, x turras.",HS
1412475547280674822,"La homofobia, el machismo o el racismo no pueden ni deben tener cabida en nuestra sociedad. Esta es una tarea que nos incumbe a todos y todas.

#JusticiaParaSamuel #LGTB #LGTBI #LGTBIQ 🏳️‍🌈",HS
1412469474448449536,"@AlejandroSanz Vamos a ver @AlejandroSanz Samuel murió a golpes al grito de “Maricón”.
La orientación sexual de él no nos preocupa. 
Nos preocupa que haya sido asesinado por orientación sexual. La #LGTBI+fobia és una pandemia sin vacuna.",HS
1412460883155038211,"La gente podrá decir todo de Élite, pero por lo menos es una serie donde se puede apreciar que cualquiera puede querer y desear a quien le de la puta gana #LGTBI #Elite4 y repito menuda decepción con Pol Granch.",HS
1412458143125327875,"El padre tan solo os pidió que no llenaráis de banderas #LGTBI ni politizaráis la concentración en homenaje a Samuel. Sois tan sectarios, que os da igual lo que quiera un padre que acaba de perder a su hijo, y por daros igual, os da igual hasta Samuel. Me dais auténtico ASCO.",NHS
1412430657482113033,"Lo que debería ser ilegal es el odio no el amor,todos esos que se creen muy machos por discriminar o pegar a los gay simplemente son unos infelices , solo les deseo que algun día tengan un hijo Gay y vea cómo sufre su hijo por personas como ellos. #LGTBI",HS
1412424016753737737,"No me puedo creer lo que está pasando en este país… la cultura del odio surte efecto. Orgullo en la respuesta del colectivo 🏳️‍🌈 #LGTBI en las manifestaciones de ayer. Retroceder: ni para coger impulso 💪🏼  
Mucho ánimo a la familia y amigos de Samuel  #JusticiaPorSamuel 🖤",HS
1412423380880461826,"Parece mentira que vivamos en el s. XXI y en un país desarrollado (en teoría)... Que triste que hayan tantas personas que no entiendan que el amor es simplemente amor. TODO MI APOYO HERMANOS Y HERMANAS. 
#YoSoySamuel #YoSoyBi #LGTBI #loveislove",HS
1412419834474795012,"Los únicos maricones de mierda sois esos cobardes que necesitáis ir en grupo de 10/12 energúmenos a agredir a unos pobres chicos que son superiores a vosotros en educación,respeto y valores, Sois unos mierdas de verdad. #JusticiaPorSamuel #Respeto #LGTBI",NHS
1412399811907801090,"Lo único que me mantiene en pie es saber que en un futuro, como docente, espero poner mi granito de arena para que la situación cambie. #LGTBIfobia #lgtbi",HS
1412395855835959300,"Todos esos problemas  que hay a día de hoy con los maricas, maricones, lesbianas, tortilleras, camioneras y demás fauna no existía hasta que llegásteis los chiringuitos #LGTBI . El problema lo habéis creado vosotros para vivir del cuento. 
Y así os va. Totalmente divididos.",NHS
1412394955759308804,@itsagittaria Te amo. Libre y sin miedo siempre. Que les jodan a tod@s los homofobos❤️🏳️‍🌈 #lgtbi #libretad #StopHomofobia #bastaya #LGTB #dragqueen #noqueremoshomofobos #osqueremoslibresysinmiedo #LIBERTAD,HS
1412393047984381956,"Para pegarnos la fiesta del pride todos se suben al carro, pero cuando hay que luchar por el colectivo nos hacemos los sordos…                                                         El estar callado o no posicionarse también es homofobia 👍🏼 #LGTBI",NHS
1412390420177424386,"Para los que me preguntan que cuando pienso parar de subir stories sobre la homofobia, lo haré cuando se termine de atacar al colectivo LGTBI+
#LGTBI #UrgeilegalizarVox #justiciaparasamuel #Polemico",HS
1412380087471775745,Ahora que sabemos que los asesinos de Samuel eran brasileños y nada tenía que ver con un asesinato homófobo debería salir el padre y cagarse en todo el colectivo #LGTBI por la repulsiva utilización política de la muerte de su hijo.,NHS
1412370844228198403,"Siglo XXI y todavía hay gente que parece troglodita, esto es vergonzoso, luego piden educación y ellos no la tienen. Cada persona es libre de tener los gustos que le dé la gana. Si quieres ser del orgullo LGTBI pues adelante, todo el apoyo del mundo.
#JusticiaPorSamuel  #LGTBI 🏳️‍🌈",HS
1409652010849243142,"🏳️‍🌈🏳️‍🌈🏳️‍🌈Feliz mes del orgullo🏳️‍🌈🏳️‍🌈🏳️‍🌈 #Orgullo #Orgullo2021 #OrgulloLGTBI 
VIVE TU VIDA A TU MANERA..ES SOLO UNA Y LA TENES QUE DISFRUTAR #Orgullo2021 #🏳️‍🌈🇦🇷",HS
1409651843446173696,"Que 2 personas del mismo sexo se amén no es una aberración, es normal.

Que 2 personas del mismo sexo deseen adoptar no es una aberración, es normal.

Que por su orientación sexual se niegue un derecho a una persona no es normal ¡ES UNA ABERRACIÓN!

Feliz día del #OrgulloLGTBI",HS
1409651606270799879,Todas las personas tienen la libertad de elegir a quién amar. Todos los seres humanos deben ser respetados y tener la seguridad de pasear por la calle sin ser juzgados. #pride #Orgullo2021 #OrgulloLGTBI #Orgullo,HS
1409650618436784139,"En una Guanacaste aún muy cargada de costumbres y roles de género, el apoyo de la familia se vuelve aún más crucial para las personas LGBTIQ+. 

Ojalá cada vez más familias y personas diversas puedan caminar con la frente en alto. 
#Pride2021  #DiaDelOrgullo #OrgulloLGTBI",HS
1409649496858890250,#Orgullo2021 Mis amigos más queridos son parte de la comunidad lgbti!!! Y son las mejores personas que he conocido !!! Orgullosa siempre de ellos los amo!! #DiaDelOrgullo #OrgulloSiempre #OrgulloLGTBI,HS
